P_NAME,P_MASS,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_LOG_G,Atmospheric_Retention,Long_Term_Stability,ESI
WASP-24 b,394.1092,15.468,2.341209999998682,0.03650999999999982,0.0,322.114,6075.0,1.43,1.42,5.0476729,25.479002,1.6472072999999998,0.1064912899999999,0.0023766063999999254,0.03650999999999982,0.03650999999999982,0.03650999999999982,0.03650999999999982,1607.5938,1613.035,1833.3284912109375,Jovian,F,2.1428905999999994,3.9524262,0.0,0.50346287,0.0,0.0,Hot,0.0,4.26,7.0798715977584745,1.703773398417998,4.606590924940659
WASP-41 c,1010.6994,13.1,421.0,1.0700000000000003,0.294,163.37099999999998,5545.0,0.93,0.87,8.7836568,77.152626,5.8895134,0.44958118,0.07768790599999997,1.1162432999999998,0.75542,1.3845799999999997,1.0819027000000006,0.583261020000009,218.90495999999996,234.82305908203125,Jovian,G,0.6382634900000008,2.1570676,0.0,0.35995595,1.0,1.0,Warm,0.0,4.53,96.18538377550328,100.0,38.42688494612046
HAT-P-2 b,2866.8122,12.663,5.633515800000168,0.06813999999999965,0.5172,127.774,6380.0,1.33,1.39,15.046355999999996,226.39282,17.878292,1.4118528,0.004250798399999978,0.07725358300000007,0.032897991999999654,0.1033820099999998,0.07064816200000035,852.68907,1300.3171,1461.02783203125,Jovian,F,3.3884416,4.9700844,0.0,0.41805729,0.0,0.0,Hot,0.0,4.16,26.48178827674663,0.9708885642296395,12.358348473306181
KELT-8 b,209.7678,18.159,3.244059999997262,0.04549999999999965,0.04,197.572,5754.0,0.81,1.46,3.3987831,11.551726000000002,0.63614331,0.03503184699999995,0.0027849611999999357,0.04553639999999959,0.04368000000000016,0.04732000000000003,0.04550910499999983,889.86663,1390.9149,1568.97705078125,Jovian,G,1.8407720000000003,3.6632264,0.0,0.44169126,0.0,0.0,Hot,0.0,4.08,5.570335121904267,2.372917449852543,3.8463108755964885
HAT-P-36 b,587.41341,14.314,1.3273467999970308,0.024099999999999788,0.063,294.419,5620.0,1.03,1.04,6.4060662,41.037684,2.8669613,0.20029072000000003,0.0018731709999999513,0.024147826000000094,0.022581699999999927,0.02561829999999965,0.024111972000000037,1814.803,1661.435,1867.8076171875,Jovian,G,1.0519619000000002,2.7692602,0.0,0.49479796,0.0,0.0,Hot,0.0,4.42,8.819292471859129,2.1466271734746094,5.515458435745648
WASP-5 b,502.15,12.184,1.628427899995586,0.026699999999999946,0.038,309.137,5700.0,0.96,1.03,6.4198043,41.213887,3.3826237,0.2776283399999998,0.0020701048000000277,0.026719276999999764,0.025685400000000413,0.027714600000000367,0.026704822000000128,1637.9146,1620.1487,1833.3284912109375,Jovian,G,1.1668095999999997,2.916512,0.0,0.46742745,0.0,0.0,Hot,0.0,4.4,9.004424618468784,2.201336019175704,6.267450335089908
HATS-24 b,718.2958,15.637,1.3484978000051342,0.0237999999999996,0.0,494.182,6125.0,1.07,1.12,6.7775846,45.935653,2.9376257,0.18786375999999994,0.0020845007000001026,0.0237999999999996,0.0237999999999996,0.0237999999999996,0.0237999999999996,2734.2995,1842.0916,2088.20703125,Jovian,F,1.5488166000000003,3.3601895,0.0,0.45504364,0.0,0.0,Hot,0.0,4.37,8.345951538761867,1.5366570838664562,4.709668247052315
TOI-564 b,464.98529,11.433,1.6511440000031143,0.027339999999999698,0.072,199.58100000000002,5640.0,1.0,1.09,6.377339,40.670453,3.5572862,0.31114197,0.001966126599999951,0.02741086500000023,0.025371520000000203,0.02930848000000008,0.027357746999999932,1447.2101,1569.6743,1769.5487060546875,Jovian,G,1.0789466999999995,2.8045537,0.0,0.49824771,0.0,0.0,Hot,0.0,4.36,9.267262131963557,2.351508188495292,6.783647408433705
HATS-30 b,224.38798,13.171,3.174351599998772,0.043540000000000134,0.096,342.14,5943.0,1.09,1.06,4.1275317,17.036518,1.2934871000000001,0.098207202,0.002324697599999981,0.043740632000000446,0.0393601600000002,0.04771984000000007,0.04359030999999991,662.57288,1290.1931,1461.02783203125,Jovian,G,1.2502589999999998,3.0190045,0.0,0.42298176,0.0,0.0,Hot,0.0,4.42,7.26451112714335,3.148160501144173,5.8815529229846515
HAT-P-12 b,67.05900000000003,10.749,3.2130597999930615,0.03840000000000021,0.0,142.75099999999998,4650.0,0.73,0.7,2.4977243,6.238626799999999,0.5803913700000001,0.053994918000000114,0.0017331169999998952,0.03840000000000021,0.03840000000000021,0.03840000000000021,0.03840000000000021,142.34347000000002,879.90158,993.2058715820312,Jovian,K,0.20989398999999942,1.2369830999999998,0.0,0.37525152,0.0,0.0,Hot,0.0,4.61,6.466654912481516,18.294949750586152,7.438042423741809
TOI-481 b,486.2799,11.097,10.331109999999171,0.09700000000000042,0.15300000000000002,179.36599999999999,5735.0,1.14,1.66,6.6197314,43.820843,3.948891,0.35585212,0.0061863461000000175,0.09813533700000043,0.08215899999999987,0.11184100000000008,0.0972860390000001,292.81962,1049.1183,1185.6011962890625,Jovian,G,2.7227013000000007,4.4551647,0.0,0.51310422,0.0,0.0,Hot,0.0,4.06,14.35741336161124,3.0175546616149314,11.269267497042337
Kepler-435 b,266.97,22.310000000000002,8.600153599996702,0.09480000000000022,0.114,1418.77,6161.0,1.54,3.21,3.459246,11.966383,0.53636857,0.02404162100000007,0.004684622000000083,0.0954160100000001,0.08399279999999987,0.10560719999999968,0.09495466300000022,1507.3839,1583.4034,1793.353759765625,Jovian,F,13.458604,9.9052117,0.0,0.47289222,0.0,0.0,Hot,0.0,3.61,4.960094432881174,0.6240825571508025,2.892815773477058
K2-136 d,3.0,1.5649999999999995,25.57499999999709,0.15380000000000038,0.071,59.24739999999997,4500.0,0.74,0.68,1.3845334999999999,1.916932899999999,1.2248773000000002,0.78266917,0.0022788749000000053,0.1541876499999999,0.14288019999999957,0.1647198000000003,0.1538970700000002,7.082469899999978,415.17819,468.87852,Terran,K,0.1671090599999996,1.1037322999999999,0.0,0.3011533,0.0,0.0,Hot,0.0,4.68,7.593073361518032,85.5011691167437,34.870316638998425
HD 149026 b,120.77539999999999,8.295,2.8758899999957066,0.0436399999999999,0.0,75.86429999999996,6179.0,1.42,1.41,3.81576,14.560023999999999,1.7552772,0.21160665,0.0019196999999999687,0.0436399999999999,0.0436399999999999,0.0436399999999999,0.0436399999999999,1585.7347,1607.5235,1833.3284912109375,Jovian,G,3.0199517,4.6920622,0.0,0.47150161,0.0,0.0,Hot,0.0,4.37,5.351989200382394,1.445056223912452,5.769288377691994
WASP-170 b,508.528,12.285,2.3447802000009688,0.03369999999999962,0.008687853813171387,305.603,5600.0,0.93,0.94,6.4338341,41.394221,3.3694929,0.274277,0.00275650719999998,0.03369999999999962,0.03369999999999962,0.03369999999999962,0.03369999999999962,677.23625,1299.5254,1461.02783203125,Jovian,G,0.7691304399999996,2.3679022,0.0,0.45031054,0.0,0.0,Hot,0.0,4.47,11.323634270245417,4.343505027118127,8.17141073864746
Qatar-3 b,1369.8473,12.285,2.5079204000066966,0.037829999999999586,0.0,735.601,6007.0,1.15,1.27,10.559625,111.50567999999998,9.0765716,0.73883366,0.004011249699999997,0.037829999999999586,0.0378299999999987,0.037829999999999586,0.037829999999999586,1328.3953,1537.9122,1736.2476806640625,Jovian,G,1.9010783,3.7227491,0.0,0.30833138,0.0,0.0,Hot,0.0,4.29,15.639082909061742,1.989923297741055,8.945087644132274
WASP-18 c,55.19999999999999,8.58,2.155799999993178,0.03500000000000014,0.015,123.48300000000006,6400.0,1.22,1.23,2.5364476,6.4335664,0.7498329200000002,0.08739311399999994,0.0012288039999999167,0.03500393699999993,0.03447499999999959,0.03552499999999981,0.035000983999999846,1972.0265999999997,1697.4992,1930.5379638671875,Jovian,F,2.4154608,4.1962733,0.0,0.38224761,0.0,0.0,Hot,0.0,4.37,3.3784851428180116,1.4272638992940867,4.051860706863727
KPS-1 b,346.4347,11.544999999999998,1.7062909999949625,0.026900000000000368,0.0,262.706,5165.0,0.89,0.91,5.4778953,30.007337,2.599163,0.22513322000000013,0.0019646325000000076,0.026900000000000368,0.026900000000000368,0.026900000000000368,0.026900000000000368,613.04936,1267.5747,1428.30810546875,Jovian,K,0.4436086400000008,1.7983067000000001,0.0,0.44375963,0.0,0.0,Hot,0.0,4.47,9.862029370120712,6.063903534430781,7.894949337781436
HAT-P-9 b,238.05467,15.614,3.922810699994443,0.05287000000000042,0.084,455.203,6350.0,1.28,1.34,3.9046424,15.246232,0.9764462800000002,0.06253658799999995,0.0027651091000000516,0.05305652499999969,0.048428920000000986,0.05731107999999985,0.052916739999999685,939.98084,1408.6502,1595.09033203125,Jovian,F,2.618183,4.3688161,0.0,0.42006338,0.0,0.0,Hot,0.0,4.29,6.294633493129793,1.8497148595037236,4.572020896143146
TOI-216.01,177.98390999999998,10.1,34.5255279999983,0.20690000000000008,0.004599999999999993,177.94500000000005,5026.0,0.77,0.7499999999999999,4.1978768,17.622169,1.7447692,0.17274942999999998,0.012642706000000059,0.2069021900000001,0.20594826000000044,0.20785173999999973,0.2069005500000003,8.442743899999982,434.22907,491.5155029296875,Jovian,K,0.3614098600000002,1.6231690999999997,0.0,0.42284516,0.0,0.0,Hot,0.0,4.66,21.961749484026612,56.98468215560028,21.838708229810155
HATS-42 b,597.5204,15.693,2.2921020000067074,0.036889999999999645,0.229,800.377,6060.0,1.27,1.48,6.170543,38.075601,2.4262793,0.15460900999999994,0.002212744599999983,0.037857274000000274,0.028442189999999812,0.04533781000000037,0.03713608500000021,2008.5357,1688.3079,1889.4779052734375,Jovian,F,2.6607251000000005,4.4041669,0.0,0.47173237,0.0,0.0,Hot,0.0,4.2,8.397616361188593,1.06896387003677,5.0029005286177455
HAT-P-13 c,4538.421,12.3,446.2700000000041,1.258,0.6615999999999999,246.81,5653.0,1.32,1.76,19.208781999999996,368.97732,29.998156,2.4388745,0.06426973799999991,1.5333224999999997,0.42570719999999973,2.0902928000000003,1.3394629,1.8692194999999856,268.61753,299.5307922363281,Jovian,G,2.2181964,4.0212749,0.0,0.51315018,1.0,0.0,Warm,0.0,4.13,100.0,19.191591871666557,61.76963922735295
K2-116 b,0.257000000000005,0.6899999999999995,4.655410999999731,0.04800000000000004,0.06,49.38549999999998,4348.35,0.69,0.67,0.6102981000000001,0.3724637700000031,0.53980256,0.78232255,0.0003247249700000232,0.04808639999999986,0.04511999999999983,0.05088000000000026,0.048021625999999706,78.03701799999999,756.62603,854.49021,Subterran,K,0.17947336000000025,1.1438360000000003,0.0,0.40766256,0.0,0.0,Hot,0.0,4.64,1.8365780591313874,25.140221367672606,17.313019294047148
TOI-257 b,43.86032,7.163,18.388179999994463,0.15280000000000094,0.0,76.90279999999996,6095.0,1.41,1.87,2.4745055,6.123177400000003,0.8548342099999999,0.11934025000000004,0.004806838099999933,0.15280000000000005,0.15280000000000005,0.15280000000000005,0.15280000000000005,185.24789999999996,939.80561,1061.0675048828125,Neptunian,F,4.325138300000001,5.6151811,0.0,0.51731789,0.0,0.0,Hot,0.0,4.04,5.996804268885695,3.5328350078424298,8.972746439654575
Qatar-5 b,1373.0256,12.408,2.879231900005834,0.04126999999999992,0.0,367.658,5747.0,1.13,1.08,10.519338,110.65647999999999,8.918156,0.71874242,0.004405073000000037,0.04126999999999992,0.04126999999999992,0.04126999999999992,0.04126999999999992,667.93017,1295.0379,1461.02783203125,Jovian,G,1.1376273000000001,2.8798095,0.0,0.33519456,0.0,0.0,Hot,0.0,4.43,18.51417590594928,3.627725881754061,10.878579466512097
WASP-10 b,1001.1199999999999,12.106,3.092761599997175,0.03781000000000034,0.0473,140.99799999999993,4675.0,0.75,0.7,9.0937442,82.69618400000002,6.8310081,0.56426632,0.003967251299999974,0.03785229599999962,0.03602158699999958,0.03959841300000022,0.03782058200000016,160.42536000000007,906.2241,1023.4658203125,Jovian,K,0.22908677000000122,1.2923011999999998,0.0,0.44953302,0.0,0.0,Hot,0.0,4.63,22.847771946114364,15.723992703725376,15.181351408372064
55 Cnc c,54.47379999999998,8.51,44.39890000000014,0.2373000000000003,0.03,12.585500000000025,5172.0,0.91,0.94,2.5300497,6.401151599999999,0.7521917299999998,0.08838915699999994,0.0090067922999999,0.23740678999999965,0.23018099999999997,0.24441899999999972,0.23732669999999967,11.287558999999987,466.84897,526.38671875,Jovian,G,0.6353309299999994,2.1521065,0.0,0.51051127,0.0,0.0,Hot,0.0,4.43,12.359434335964211,36.23009507816666,16.458953057063543
HD 219134 f,7.300000000000011,1.3100000000000005,22.71700000000419,0.14630000000000098,0.148,6.5312699999999495,4699.0,0.81,0.78,2.3606184,5.572519100000001,4.2538314,3.2471995,0.0025946678999999584,0.14790228000000027,0.1246476000000003,0.1679523999999999,0.14670348000000022,12.51182300000005,477.12207,538.8344,Terran,K,0.2648500099999991,1.3895166999999997,0.0,0.49730019,0.0,0.0,Hot,0.0,4.57,11.26535648058105,47.063468111630904,45.41035469853232
K2-132 b,155.73669999999998,14.572,9.175099999993108,0.09159999999999968,0.29,609.818,4840.0,1.08,3.85,3.2691579,10.687393999999998,0.73341982,0.05033075899999995,0.003411364600000022,0.09545178000000032,0.0650360000000001,0.11816400000000016,0.09259062200000034,1092.1569,1440.6756,1622.21923828125,Jovian,K,8.7700082,7.9958339,0.0,0.52432743,0.0,0.0,Hot,0.0,3.3,5.182040645429691,0.7415728528053117,4.171060618933974
WASP-76 b,292.4036,20.512,1.8098860000027344,0.03300000000000036,0.0,194.459,6250.0,1.46,1.73,3.775612,14.255246,0.69497103,0.03388119300000003,0.0019312677000000722,0.03300000000000036,0.03300000000000036,0.03300000000000036,0.03300000000000036,4487.1658,2084.9361,2412.251953125,Jovian,F,4.8865236,5.9684803,0.0,0.53586464,0.0,0.0,Hot,0.0,4.13,4.024752289598614,0.6753267292109335,2.2555379107594704
KELT-15 b,416.3573,19.504,3.329440000001341,0.04612999999999978,0.0,324.683,6003.0,2.06,1.78,4.6203114,21.347277,1.0945077000000003,0.056117087000000065,0.002707915000000005,0.04612999999999978,0.04612999999999978,0.04612999999999978,0.04612999999999978,1213.4813,1503.5158,1696.82421875,Jovian,F,2.5822602000000003,4.3387414,0.0,0.58700284,0.0,0.0,Hot,0.0,4.17,7.001786402842232,1.7864195095443818,4.09293817157862
K2-290 c,246.00042,11.276,48.3668500000058,0.3049999999999997,0.0,272.90900000000005,6302.0,1.19,1.51,4.6707905,21.816284,1.9347538000000002,0.17158156999999996,0.018039093999999922,0.3049999999999997,0.3049999999999997,0.3049999999999997,0.3049999999999997,28.274851000000012,587.42143,663.4140014648438,Jovian,F,2.630268,4.3788873,0.0,0.47762145,0.0,0.0,Hot,0.0,4.23,18.10423674558762,11.595776552047155,16.493572836171737
WASP-90 b,200.23290000000003,18.271,3.9162429999996675,0.056199999999999584,0.0,466.433,6430.0,1.55,1.98,3.3104464,10.959055,0.5998059900000001,0.032828306999999946,0.0028417735999999305,0.056199999999999584,0.056199999999999584,0.056199999999999584,0.056199999999999584,1350.6019,1544.2996,1736.2476806640625,Jovian,F,4.265795200000001,5.5765264,0.0,0.52996133,0.0,0.0,Hot,0.0,4.03,4.902858360557782,1.3174565905086013,3.33725651898336
K2-284 b,8.149999999999977,2.78,4.795068999999785,0.04771000000000036,0.078,107.27200000000005,4140.0,0.63,0.61,1.7122075000000003,2.931654700000003,1.0545520000000002,0.37933527,0.0010329150999999204,0.047855133999999744,0.04398862000000037,0.05143138000000036,0.04774635600000021,42.76675799999998,650.69818,733.858154296875,Neptunian,K,0.09705099700000108,0.8411312400000002,0.0,0.21537827,0.0,0.0,Hot,0.0,4.67,5.999550812285681,45.325263376737745,18.808003106546415
LP 714-47 b,30.80000000000001,4.7,4.052037000001292,0.041699999999999626,0.04,52.615999999999985,3950.0,0.59,0.58,2.5599202,6.5531915000000005,1.3942961,0.29665874000000003,0.001496552999999956,0.041733360000000275,0.04003200000000007,0.04336800000000007,0.04170834399999901,43.159419999999955,652.737,737.0810546875,Neptunian,M,0.07498942099999972,0.7393733,0.0,0.38693243,0.0,0.0,Hot,0.0,4.64,8.930702941005569,53.38352992484071,17.612961534597833
TrES-4 b,247.9074,18.046,3.5539500000013504,0.050839999999999996,0.0,515.98,6200.0,1.08,1.66,3.7064169,13.737526000000003,0.7612504900000001,0.042183891000000084,0.003113718700000101,0.050839999999999996,0.050839999999999996,0.050839999999999996,0.050839999999999996,2058.6803,1715.9196,1930.5379638671875,Jovian,F,5.3210826,6.2282174,0.0,0.41857171,0.0,0.0,Hot,0.0,4.06,4.93685516300025,0.9554446683462496,3.1920223239456846
NGTS-2 b,235.1942,17.878,4.511163999995915,0.06299999999999972,0.0,356.391,6478.0,1.64,1.7,3.6270525,13.15551,0.73584906,0.041159473,0.003298527099999893,0.06299999999999972,0.06299999999999972,0.06299999999999972,0.06299999999999972,1077.2559,1459.4171,1642.97998046875,Jovian,F,4.275628899999999,5.5829503,0.0,0.48000903,0.0,0.0,Hot,0.0,4.2,5.676701201137262,1.4734674470929818,3.8427625858326597
WASP-73 b,908.9938,15.917,4.087220000001253,0.055119999999999614,0.0,316.678,6030.0,2.52,2.55,7.5570075,57.108362,3.5878848,0.22541211999999988,0.003924773400000081,0.055119999999999614,0.055119999999999614,0.055119999999999614,0.055119999999999614,2052.9652,1714.7275,1930.5379638671875,Jovian,F,6.2373484,6.7431647,0.0,0.62077816,0.0,0.0,Hot,0.0,3.93,10.065746109998207,0.8837088529478265,5.482839594724743
WASP-81 b,231.69807,16.018,2.716476200002944,0.039080000000000226,0.066,398.505,5870.0,1.08,1.28,3.8032692,14.464855999999997,0.9030376100000002,0.05637642700000001,0.002185678300000049,0.03916511600000039,0.036500720000000264,0.04165928000000019,0.03910131000000039,1156.2157,1484.2397,1671.6016845703125,Jovian,G,1.7619759999999998,3.583965,0.0,0.47332457,0.0,0.0,Hot,0.0,4.26,5.850577428813854,2.0715787275195696,4.179133511817598
Kepler-105 b,5.100000000000023,4.81,5.4122000000061234,0.06599999999999984,0.46999999999999986,459.223,6397.0,1.28,1.58,1.0297044,1.0602911000000006,0.22043472999999958,0.045828427000000005,0.0005547003699999387,0.07328970000000012,0.03498000000000001,0.09701999999999966,0.06797025200000029,1052.2417,1385.7672,1568.97705078125,Neptunian,F,4.045758900000001,5.4307994,0.0,0.47076558,0.0,0.0,Hot,0.0,4.15,1.6876035968577576,0.8646091095542031,4.097999390260034
WASP-139 b,37.186109999999985,8.967,5.9242620000004536,0.06200000000000028,0.0,212.47199999999998,5310.0,0.92,0.8,2.0364174,4.146995699999998,0.46247302999999995,0.051574999999999926,0.002128341199999939,0.06200000000000028,0.06200000000000028,0.06200000000000028,0.06200000000000028,117.54836999999998,838.7912,947.6815185546875,Neptunian,K,0.45185593999999973,1.8149462,0.0,0.30996723,0.0,0.0,Hot,0.0,4.59,5.52559249409073,13.721187332405172,7.680080687965147
HATS-41 b,3082.9509999999996,14.908,4.1936489999934565,0.05830000000000002,0.38,737.668,6424.0,1.5,1.71,14.380488,206.79843,13.871641,0.93048306,0.004596958800000106,0.06250925999999968,0.03614599999999957,0.08045399999999958,0.059405866999999724,1430.6306,1522.0714,1696.82421875,Jovian,F,4.4977985,5.7261638,0.0,0.42997122,0.0,0.0,Hot,0.0,4.14,21.792709760782763,0.8036376018178674,9.285651349254813
Qatar-1 b,411.27202,12.812,1.4200241999933496,0.023320000000000007,0.0,185.615,5013.0,0.84,0.8,5.6657332,32.100532,2.5055052,0.19555926,0.0018385004999998955,0.023320000000000007,0.023320000000000007,0.023320000000000007,0.023320000000000007,670.72255,1296.3893,1461.02783203125,Jovian,K,0.364753949999999,1.6306613,0.0,0.34746342,0.0,0.0,Hot,0.0,4.55,9.97176638881429,6.393350915048369,7.343532583362429
WASP-8 c,3003.37,12.5,4323.0,5.28,0.0,89.9606,5690.0,1.04,0.99,15.500632,240.2696,19.221568,1.5377254,0.75210361,5.28,5.28,5.28,5.28,0.031385723999960646,107.22171000000003,170.42340087890625,Jovian,G,0.87498378,2.5255953,0.0,0.45664561,0.0,0.0,Cold,0.0,4.44,100.0,100.0,39.13738504826523
WASP-23 b,280.95,10.783,2.9444255999987945,0.0376000000000003,0.062,207.49,5150.0,0.78,0.77,5.1044002,26.054901,2.4162943,0.22408368000000012,0.0025100790999998956,0.03767226699999959,0.03526879999999988,0.039931199999999833,0.037618089999999604,297.48195999999996,1057.1858,1191.6142578125,Jovian,K,0.4197589800000001,1.7492979,0.0,0.44632888,0.0,0.0,Hot,0.0,4.56,11.014974374661286,8.402154969978312,9.704281162543978
TOI-421 c,16.420000000000016,5.09,16.068190000005416,0.1189,0.152,74.79689999999994,5325.0,0.85,0.87,1.7960883,3.2259332,0.6337786300000001,0.1245144600000001,0.002706123999999921,0.1202735300000004,0.10082720000000034,0.13697279999999967,0.11924602000000029,38.611095999999975,632.23389,712.5357666015625,Neptunian,G,0.5395106199999997,1.9831874,0.0,0.49228786,0.0,0.0,Hot,0.0,4.49,6.481797809893187,18.688640457160982,13.6919957649146
NGTS-1 b,258.07796,14.908,2.6472979999962263,0.032600000000000406,0.016,218.12099999999998,3916.0,0.62,0.57,4.1606939,17.311374,1.1612137000000002,0.07789198400000008,0.002395802599999941,0.03260417300000018,0.03207839999999962,0.033121600000000306,0.03260104299999966,66.16379300000006,726.49723,819.3052978515625,Jovian,M,0.07030723200000022,0.7159187999999999,0.0,0.39338249,0.0,0.0,Hot,0.0,4.71,13.058535321917264,45.626031757302435,10.30923136933162
K2-136 c,18.100000000000023,3.0,17.307130000001052,0.11850000000000005,0.047,59.24739999999997,4500.0,0.74,0.68,2.4562845,6.033333299999999,2.0111111,0.67037037,0.003279030499999891,0.11863087999999866,0.11293050000000004,0.12406950000000005,0.11853274000000003,11.913614000000052,473.07559,537.0450439453125,Neptunian,K,0.1671090599999996,1.1037322999999999,0.0,0.3011533,0.0,0.0,Hot,0.0,4.68,11.760950434355598,67.57892121468478,30.490913069149016
HD 191939 e,112.19999999999999,13.0,101.11999999999534,0.40700000000000003,0.031,53.60889999999995,5348.0,0.81,0.94,2.9378171,8.6307692,0.66390533,0.051069639999999916,0.02041139600000008,0.4071955599999999,0.39438300000000037,0.4196169999999997,0.4070489100000003,3.9266298000000006,358.53075,403.70660400390625,Jovian,G,0.6501296900000009,2.1770267,0.0,0.4782332,0.0,0.0,Hot,0.0,4.3,18.71256688309794,60.66220418267616,17.28099316554125
TOI-2076 c,12.0,3.497,21.015379999997094,0.10930000000000017,0.027977628633379936,41.90909999999997,5200.0,0.82,0.77,1.8524343,3.431512699999999,0.9812732999999998,0.28060432,0.002674204000000069,0.10930000000000017,0.10930000000000017,0.10930000000000017,0.10930000000000017,31.60528199999999,604.00374,684.87451171875,Neptunian,K,0.3775721900000013,1.6590664,0.0,0.27973229,0.0,0.0,Hot,0.0,4.45,6.955146386978438,28.138207210221537,18.42708778437113
WASP-132 b,130.31030000000004,10.05,7.133514000001014,0.06700000000000017,0.07,122.90999999999997,4714.0,0.78,0.7499999999999999,3.6008609,12.966199000000003,1.2901691,0.12837502999999995,0.0034327146999999503,0.06716414999999998,0.06231000000000009,0.07169000000000025,0.0670411040000003,56.48290599999996,697.71672,785.2362060546875,Jovian,K,0.2529298000000004,1.3578874,0.0,0.39974346,0.0,0.0,Hot,0.0,4.58,11.791810577001254,24.635294061830614,12.692541057930528
KELT-24 b,1646.3594,14.258,5.551492600003257,0.06968999999999959,0.077,96.51729999999998,6509.0,1.46,1.51,10.745658,115.46916999999999,8.098553,0.56800063,0.006697016099999953,0.06989659600000042,0.06432386999999995,0.07505613000000011,0.06974175000000038,758.49089,1335.3751,1510.1279296875,Jovian,F,3.672823,5.1744449,0.0,0.38936618,0.0,0.0,Hot,0.0,4.25,18.297583573411558,1.7513468522713898,9.730403848345743
HAT-P-14 b,1093.3352,15.917,4.627670000001672,0.05959999999999965,0.11,222.663,6600.0,2.65,1.82,8.2879297,68.689778,4.3154978,0.2711250700000001,0.003949941499999943,0.05996058000000026,0.05304399999999987,0.06615600000000033,0.05969050499999984,1247.8173,1510.5917,1696.82421875,Jovian,F,4.4055486,5.6671377,0.0,0.53537752,0.0,0.0,Hot,0.0,4.25,12.559827348687428,1.2040271216165834,6.77777608403641
TOI-2076 d,10.499999999999943,3.232,35.12536999999429,0.15390000000000015,0.0274239219725132,41.90909999999997,5200.0,0.82,0.77,1.8024323,3.248762399999997,1.0051864,0.31101064,0.003601491099999965,0.15390000000000015,0.15390000000000015,0.15390000000000015,0.15390000000000015,15.941264000000047,509.01479,576.35400390625,Neptunian,K,0.3775721900000013,1.6590664,0.0,0.27973229,0.0,0.0,Hot,0.0,4.45,8.041630461267026,39.64260673129285,22.40916259635804
